1,0.02529999999999999,0.07834759364525477,0.023599999999999954,0.07230096852779389
2,0.011850000000000027,0.03730522108078003,0.012499999999999956,0.03816112897396088
3,0.010616666666666719,0.03419319086869558,0.015000000000000013,0.04132736413478851
4,0.009083333333333332,0.027613492306073507,0.011199999999999988,0.03365325517654419
5,0.005766666666666698,0.018684554080168406,0.008600000000000052,0.026219166851043703
6,0.00824999999999998,0.024743837865193685,0.012900000000000023,0.038092402768135074
7,0.002850000000000019,0.010655606595675151,0.008499999999999952,0.025753222370147703
8,0.004116666666666657,0.013333053429921467,0.010700000000000043,0.033526272320747376
9,0.0032999999999999696,0.01043787133693695,0.010399999999999965,0.029330930924415587
10,0.003466666666666618,0.011059507846832276,0.009800000000000031,0.03256932137012482
