epoch,train_error,train_avg_loss,valid_error,valid_avg_loss,test_error,test_avg_loss
0,0.87924,2.3341834873324476,0.8843,2.3350155359310047
1,0.87432,2.3274832245022328,0.8793,2.3281538087362232
2,0.86866,2.3209130516894425,0.8739,2.3214229982674945
3,0.86288,2.314465137434946,0.8673,2.314816011787871
4,0.85766,2.3081344136389905,0.8605,2.3083270931680993
5,0.85196,2.301913581138661,0.8545,2.3019493812927205
6,0.84552,2.295796404528924,0.8484,2.2956761362388804
7,0.8401000000000001,2.2897773199161193,0.8432999999999999,2.2895019721888157
8,0.83386,2.283849771109151,0.8348,2.283419933882967
9,0.8273,2.2780106796343103,0.8280000000000001,2.277427483011804
