epoch,train_error,train_avg_loss,valid_error,valid_avg_loss,test_error,test_avg_loss
0,0.89094,2.2933941552763084,0.8881,2.2895804838314375
1,0.80384,2.236995021565411,0.7959,2.2316616745398625
2,0.67822,2.1842635657026594,0.6651,2.177503912729543
3,0.57052,2.133615925285722,0.5490999999999999,2.1254850188978627
4,0.49029999999999996,2.084130992068802,0.4678,2.0746842342637963
5,0.4366,2.0351948670534465,0.4155,2.0244822677217944
6,0.39732,1.986402360145068,0.37339999999999995,1.974469430412013
7,0.36804000000000003,1.9375301211889073,0.3435,1.9243712872368677
8,0.34484000000000004,1.8884382588310378,0.31610000000000005,1.8740435737531993
9,0.32521999999999995,1.8390991738891747,0.29769999999999996,1.8234745998438397
