epoch,train_error,train_avg_loss,valid_error,valid_avg_loss,test_error,test_avg_loss
0,0.85518,2.29086604158551,0.8482000000000001,2.2885685540181693
1,0.03068000000000004,0.10016453100084198,0.03539999999999999,0.12379980725408334
2,0.021259999999999946,0.06663156769931668,0.03539999999999999,0.1105375092196404
3,0.01214000000000004,0.03871871279431432,0.026599999999999957,0.089654508158334
4,0.006700000000000039,0.022892250944540636,0.02070000000000005,0.07092853319281318
5,0.0048599999999999755,0.016159797207454214,0.019499999999999962,0.07954221298174005
6,0.0049799999999999844,0.014177563309896186,0.022499999999999964,0.08308844683920287
7,0.0029000000000000137,0.009021316456378688,0.019499999999999962,0.07932299653840576
8,0.0031200000000000117,0.010805208279093663,0.021499999999999964,0.09544530940377742
9,0.0038799999999999946,0.011008991920008416,0.023700000000000054,0.09703983219976961
