epoch,train_error,train_avg_loss,valid_error,valid_avg_loss,test_error,test_avg_loss
0,0.9135800000000001,16.867460788591092,0.9151,14.440360196470795
1,0.88644,2.3016667732465006,0.8936,2.302373150396103
2,0.88644,2.301500748366237,0.8936,2.3029982149675097
3,0.88644,2.301346942806588,0.8936,2.3024655375966065
4,0.88644,2.3016712825871024,0.8936,2.302422771545909
5,0.88644,2.3015078090873873,0.8936,2.302265839035245
6,0.88644,2.3015526995543256,0.8936,2.3026401479363323
7,0.8965,2.301986421188204,0.891,2.302086423963552
8,0.88644,2.301400592068156,0.8936,2.3022652377937507
9,0.88644,2.3015460119149695,0.8936,2.3029012060994436
